subject PestNr Step_Size_OnTrial Response_Interval Pest_Interval Condition block trial velH velH_Pest Reaction_Time velH_Subject Start_Above Response_MotionEstimation
lala 10 0.3 second first 15 1 249 8 5.240002 1.31999707221985 0 1 -1
lala 14 0.3 first second 0 1 250 -8 -7.005 0.819997549057007 -0.25 0 -1
lala 11 0.15 first first 12 1 251 6.6 4.056 1.41999697685242 0 0 1
lala 15 0.15 second first 0 1 252 -8 -7.155 1.41999697685242 -0.25 0 -1
lala 11 0.15 first second 8 1 253 -8 -3.930001 2.13999652862549 0 0 -1
lala 13 0.3 first first 18 1 254 -6.6 -10.356 5.09999370574951 0.25 0 1
lala 11 1.2 first first 11 1 255 -6.6 -5.178 1.05999732017517 0 1 1
lala 11 0.3 first first 14 1 256 8 7.079999 1.8599967956543 0 0 1
lala 12 0.15 second first 12 1 257 6.6 3.906 1.93999671936035 0 0 -1
lala 11 0.3 second first 15 1 258 8 5.540002 1.23999714851379 0 1 -1
lala 11 0.15 first second 10 1 259 -6.6 -5.406 1.23999714851379 0 0 -1
lala 13 0.3 first second 1 1 260 -8 -7.640001 1.13999724388123 -0.25 1 -1
lala 16 0.15 first first 0 1 261 -8 -7.305 3.13999557495117 -0.25 0 1
lala 12 1.2 first first 11 1 262 -6.6 -3.978 0.639997720718384 0 1 1
lala 12 0.3 first first 14 1 263 8 6.779999 1.59999680519104 0 0 1
lala 10 0.075 first second 13 1 264 6.6 5.628001 0.559997797012329 0 1 -1
lala 15 0.075 first first 9 1 265 -8 -5.165 0.959997415542603 0 1 1
lala 10 0.15 first first 4 1 266 6.6 9.305999 1.29999709129334 -0.25 0 1
lala 11 0.0375 first second 19 1 267 -6.6 -6.228 1.19999718666077 0.25 1 -1
lala 17 0.075 second second 0 1 268 -8 -7.23 3.93999481201172 -0.25 0 1
lala 14 0.15 second second 18 1 269 -6.6 -10.206 0.919997453689575 0.25 0 1
lala 13 0.075 first first 12 1 270 6.6 3.981 1.49999690055847 0 0 1
lala 12 0.3 first first 21 1 271 6.6 6.678001 1.49999690055847 0.25 1 1
lala 12 0.0375 first second 19 1 272 -6.6 -6.2655 1.25999712944031 0.25 1 -1
lala 14 0.15 first first 17 1 273 -8 -8.389998 1.47999691963196 0.25 1 1
lala 11 0.0375 second second 23 1 274 8 7.752501 1.21999716758728 0.25 1 1
lala 14 0.6 first first 1 1 275 -8 -8.240001 1.81999683380127 -0.25 1 1
lala 8 0.15 second first 20 1 276 6.6 7.806 2.07999658584595 0.25 0 -1
lala 18 0.075 second second 0 1 277 -8 -7.155001 0.699997663497925 -0.25 0 1
lala 15 0.15 first first 18 1 278 -6.6 -10.056 0.959997415542603 0.25 0 1
lala 18 0.3 first second 16 1 279 -8 -9.780002 0.899997472763062 0.25 0 -1
lala 13 0.075 second first 19 1 280 -6.6 -6.3405 2.53999614715576 0.25 1 -1
lala 8 1.2 first second 6 1 281 8 7.680001 0.99999737739563 -0.25 0 -1
lala 6 0.6 second first 2 1 282 -6.6 -6.756 1.69999694824219 -0.25 0 -1
lala 15 0.3 first second 1 1 283 -8 -7.940001 1.79999685287476 -0.25 1 -1
lala 9 0.6 first second 6 1 284 8 8.280002 2.159996509552 -0.25 0 -1
lala 10 0.3 first second 3 1 285 -6.6 -6.678001 2.55999612808228 -0.25 1 -1
lala 10 0.15 second second 7 1 286 8 9.89 3.49999523162842 -0.25 1 1
lala 19 0.075 first second 0 1 287 -8 -7.080001 4.07999467849731 -0.25 0 -1
lala 13 0.6 second second 14 1 288 8 6.179999 2.99999570846558 0 0 1
lala 12 0.075 first second 8 1 289 -8 -4.005001 1.13999724388123 0 0 -1
lala 14 1.2 second first 14 1 290 8 4.979999 0.899997472763062 0 0 -1
lala 12 0.3 first second 5 1 291 6.6 7.578001 2.09999656677246 -0.25 1 -1
lala 15 0.075 second first 17 1 292 -8 -8.314999 22.3803763389587 0.25 1 -1
lala 12 0.6 first first 15 1 293 8 6.140002 2.09999656677246 0 1 1
lala 16 0.15 second first 1 1 294 -8 -8.09 1.83999681472778 -0.25 1 -1
lala 11 0.6 second second 3 1 295 -6.6 -7.278001 1.15999722480774 -0.25 1 1
lala 12 0.01875 second first 23 1 296 8 7.73375 0.899997472763062 0.25 1 -1
lala 13 0.15 second first 21 1 297 6.6 6.528001 1.11999726295471 0.25 1 -1
lala 14 0.075 second second 21 1 298 6.6 6.603001 0.779997587203979 0.25 1 1
lala 7 0.6 second second 2 1 299 -6.6 -7.355999 1.07999730110168 -0.25 0 1
lala 12 0.075 second first 22 1 300 8 8.055001 2.91999578475952 0.25 0 -1
lala 13 0.009375 second first 23 1 301 8 7.743125 0.219998121261597 0.25 1 -1
lala 14 0.15 second first 19 1 302 -6.6 -6.4905 1.07999730110168 0.25 1 -1
lala 14 0.009375 second first 23 1 303 8 7.752501 0.579997777938843 0.25 1 -1
lala 17 0.15 first first 1 1 304 -8 -8.24 1.91999673843384 -0.25 1 1
lala 15 0.0375 second second 21 1 305 6.6 6.565501 0.639997720718384 0.25 1 1
lala 15 0.009375 second first 23 1 306 8 7.761876 0.419997930526733 0.25 1 -1
lala 20 0.0375 second first 0 1 307 -8 -7.117501 3.77999496459961 -0.25 0 -1
lala 16 0.0375 second second 21 1 308 6.6 6.528001 0.839997529983521 0.25 1 1
lala 13 0.6 first first 5 1 309 6.6 8.178 1.55999684333801 -0.25 1 1
lala 13 0.075 first second 8 1 310 -8 -4.08 1.23999714851379 0 0 -1
lala 12 0.075 second second 10 1 311 -6.6 -5.481 0.739997625350952 0 0 1
lala 13 2.4 second first 11 1 312 -6.6 -1.578 1.73999691009521 0 1 -1
lala 21 0.0375 second first 0 1 313 -8 -7.155001 2.63999605178833 -0.25 0 -1
lala 9 0.075 second second 20 1 314 6.6 7.881 0.959997415542603 0.25 0 1
lala 16 0.01875 second second 23 1 315 8 7.780626 0.919997453689575 0.25 1 1
lala 16 0.0375 first second 17 1 316 -8 -8.352499 2.79999589920044 0.25 1 -1
